"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"C1974","0","10","40","0","2025","2","",129890,1604410,1612750,1609157,35381042280,9543734310,201391679,1692,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",621,0.5,-644,0.0,-2571,-0.2,-9980,-0.6,984815527,2.9,1261033420,15.2,46245336,29.8,52,3.2
"C1974","1","10","41","0","2025","2","",354,28925,28863,28721,794453596,0,0,2119,"",0.55,0.94,0.95,0.95,0.90,0.00,0.00,0.95,"",-11,-3.0,-63,-0.2,-312,-1.1,-461,-1.6,-6577328,-0.8,0,0.0,0,0.0,3,0.1
"C1974","2","10","41","0","2025","2","",242,55166,55218,53391,1261270252,15623840,31248,1777,"",0.31,1.09,1.09,1.07,1.03,0.24,0.17,0.95,"",45,22.8,1287,2.4,1184,2.2,1262,2.4,24174674,2.0,924074,6.3,1848,6.3,-7,-0.4
"C1974","3","10","41","0","2025","2","",385,140740,143710,141305,2509199010,294305454,755357,1360,"",0.21,0.91,0.92,0.93,0.80,1.75,0.68,0.87,"",-1,-0.3,3054,2.2,3989,2.9,2768,2.0,142390635,6.0,22955573,8.5,70626,10.3,47,3.6
"C1974","5","10","41","0","2025","2","",128909,1379579,1384959,1385740,30816119422,9233805016,200605074,1713,"",1.02,1.01,1.01,1.01,1.02,0.99,1.00,1.02,"",588,0.5,-4922,-0.4,-7432,-0.5,-13549,-1.0,824827546,2.8,1237153773,15.5,46172862,29.9,56,3.4
"C1976","0","10","80","0","2025","2","",881,9485,9528,9089,120494824,11324448,132427,989,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",22,2.6,-138,-1.4,65,0.7,412,4.7,6126765,5.4,352303,3.2,-5596,-4.1,38,4.0
"C1978","0","10","40","0","2025","2","",27202,403180,407111,409936,6933420411,3158163344,32348931,1311,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-254,-0.9,-2788,-0.7,-2399,-0.6,-2014,-0.5,156818748,2.3,-138285138,-4.2,-1926118,-5.6,37,2.9
"C1978","1","10","41","0","2025","2","",171,7043,6991,6969,147265550,0,0,1618,"",1.26,0.92,0.91,0.90,0.85,0.00,0.00,0.93,"",-1,-0.6,-37,-0.5,-68,-1.0,-97,-1.4,-2320790,-1.6,0,0.0,0,0.0,-10,-0.6
"C1978","2","10","41","0","2025","2","",302,8645,8742,8571,179483319,363879,362,1596,"",1.87,0.68,0.68,0.67,0.75,0.02,0.01,1.10,"",-113,-27.2,257,3.1,220,2.6,237,2.8,10926106,6.5,-4884498,-93.1,-5024,-93.3,55,3.6
"C1978","3","10","41","0","2025","2","",435,36101,37114,36810,551287831,14091622,20264,1156,"",1.14,0.92,0.94,0.95,0.89,0.25,0.11,0.95,"",-4,-0.9,590,1.7,698,1.9,1011,2.8,31465602,6.1,807860,6.1,-6710,-24.9,42,3.8
"C1978","5","10","41","0","2025","2","",26294,351391,354264,357586,6055383711,3143707843,32328305,1314,"",0.99,1.02,1.02,1.02,1.03,1.02,1.01,1.01,"",-136,-0.5,-3598,-1.0,-3249,-0.9,-3165,-0.9,116747830,2.0,-134208500,-4.1,-1914384,-5.6,37,2.9
"C1981","0","10","80","0","2025","2","",1125,15209,15886,16255,200033861,114193599,1294071,975,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-14,-1.2,407,2.7,314,2.0,229,1.4,5828547,3.0,2724454,2.4,-31108,-2.3,9,0.9
"C1982","0","10","40","0","2025","2","",112948,1898587,1920681,1929145,35439925763,2446641241,71925619,1423,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4019,3.7,-11357,-0.6,-14645,-0.8,-15441,-0.8,642602982,1.8,-228167309,-8.5,-7430992,-9.4,36,2.6
"C1982","1","10","41","0","2025","2","",281,28846,28442,28354,695025503,0,0,1873,"",0.50,0.80,0.79,0.78,0.78,0.00,0.00,0.99,"",-6,-2.1,-249,-0.9,-647,-2.2,-647,-2.2,-13693816,-1.9,0,0.0,0,0.0,-3,-0.2
"C1982","2","10","41","0","2025","2","",206,20685,20416,20391,365819071,0,0,1373,"",0.31,0.34,0.34,0.34,0.30,0.00,0.00,0.87,"",0,0.0,137,0.7,55,0.3,133,0.7,19360991,5.6,0,0.0,0,0.0,66,5.0
"C1982","3","10","41","0","2025","2","",1190,137270,138781,139313,2335014481,2541840,48767,1297,"",0.75,0.75,0.75,0.76,0.74,0.06,0.12,0.98,"",-4,-0.3,2544,1.9,2074,1.5,2543,1.9,97493076,4.4,-422490,-14.3,-18547,-27.6,32,2.5
"C1982","5","10","41","0","2025","2","",111271,1711786,1733042,1741087,32044066708,2444099401,71876852,1426,"",1.01,1.06,1.06,1.05,1.06,1.02,1.01,1.00,"",4029,3.8,-13789,-0.8,-16127,-0.9,-17470,-1.0,539442731,1.7,-227744819,-8.5,-7412445,-9.3,37,2.7
"C1986","0","10","80","0","2025","2","",1860,21864,22612,23009,409497849,220640884,1502660,1400,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",12,0.6,215,1.0,78,0.3,-66,-0.3,8358050,2.1,6701976,3.1,-22463,-1.5,24,1.7
"C1994","0","10","80","0","2025","2","",682,12551,12545,12675,188348641,25452816,589607,1151,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-12,-1.7,281,2.3,200,1.6,201,1.6,17299882,10.1,1808048,7.6,36335,6.6,87,8.2
"C1998","0","10","80","0","2025","2","",854,18515,18743,18071,233414396,63451790,176668,974,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-0.2,240,1.3,339,1.8,241,1.4,-2634876,-1.1,-197340,-0.3,-262406,-59.8,-25,-2.5
"C2002","0","10","40","0","2025","2","",4905,60727,60908,60741,800189869,76255796,340364,1013,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",199,4.2,378,0.6,465,0.8,133,0.2,50754484,6.8,531715,0.7,-21067,-5.8,60,6.3
"C2002","1","10","41","0","2025","2","",43,380,382,383,6622053,0,0,1335,"",1.76,0.33,0.33,0.34,0.33,0.00,0.00,1.00,"",0,0.0,-12,-3.1,-13,-3.3,-13,-3.3,-477941,-6.7,0,0.0,0,0.0,-50,-3.6
"C2002","2","10","41","0","2025","2","",51,1081,1078,1055,14761072,0,0,1060,"",1.75,0.56,0.56,0.56,0.53,0.00,0.00,0.95,"",0,0.0,14,1.3,30,2.9,23,2.2,853755,6.1,0,0.0,0,0.0,40,3.9
"C2002","3","10","41","0","2025","2","",128,9558,9624,9618,143394546,1357756,2737,1149,"",1.85,1.63,1.63,1.67,2.01,1.01,1.46,1.23,"",0,0.0,120,1.3,174,1.8,84,0.9,8984979,6.7,-20498,-1.5,-75,-2.7,58,5.3
"C2002","5","10","41","0","2025","2","",4683,49708,49824,49685,635412198,74898040,337627,983,"",0.98,0.96,0.96,0.96,0.93,1.01,1.00,0.97,"",199,4.4,256,0.5,274,0.6,39,0.1,41393691,7.0,552213,0.7,-20992,-5.9,61,6.6
"C2006","0","10","80","0","2025","2","",1147,20326,20295,20209,242485607,36114267,287659,920,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-0.3,202,1.0,161,0.8,61,0.3,12098344,5.3,3546004,10.9,-25357,-8.1,40,4.5
"C2010","0","10","40","0","2025","2","",5830,71069,71371,71192,1063804037,129210326,1040657,1149,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-15,-0.3,-67,-0.1,119,0.2,44,0.1,55603051,5.5,22630483,21.2,486272,87.7,59,5.4
"C2010","1","10","41","0","2025","2","",58,1819,1797,1790,37666016,0,0,1608,"",2.00,1.34,1.34,1.34,1.41,0.00,0.00,1.06,"",-1,-1.7,65,3.7,48,2.7,31,1.8,3281906,9.5,0,0.0,0,0.0,100,6.6
"C2010","2","10","41","0","2025","2","",46,12547,12433,12463,238501223,278990,3103,1470,"",1.33,5.58,5.55,5.64,6.46,0.31,3.29,1.16,"",-1,-2.1,303,2.5,406,3.4,300,2.5,18675111,8.5,81627,41.4,894,40.5,78,5.6
"C2010","3","10","41","0","2025","2","N",70,0,0,0,0,0,0,0,"N",0.85,0,0,0,0,0,0,0,"N",1,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2010","5","10","41","0","2025","2","N",5656,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",-14,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2014","0","10","80","0","2025","2","",1385,21319,21496,21377,277790519,33610756,345529,999,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",34,2.5,186,0.9,305,1.4,367,1.7,13679878,5.2,3043289,10.0,73657,27.1,37,3.8
"C2018","0","10","80","0","2025","2","",2042,29391,29666,29645,389541414,40914327,1422727,1013,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-20,-1.0,247,0.8,172,0.6,285,1.0,15054866,4.0,-332054,-0.8,9474,0.7,31,3.2
"C2022","0","10","40","0","2025","2","",3653,57805,58289,58687,834883529,449626011,4723789,1102,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-72,-1.9,-519,-0.9,-558,-0.9,-743,-1.3,19771474,2.4,-20640322,-4.4,-572215,-10.8,37,3.5
"C2022","1","10","41","0","2025","2","",23,259,260,257,4378286,0,0,1302,"",1.26,0.23,0.24,0.23,0.21,0.00,0.00,0.89,"",0,0.0,-16,-5.8,-6,-2.3,-9,-3.4,-289082,-6.2,0,0.0,0,0.0,-33,-2.5
"C2022","2","10","41","0","2025","2","",27,224,214,212,3819655,0,0,1356,"",1.24,0.12,0.12,0.12,0.13,0.00,0.00,1.11,"",-10,-27.0,-2,-0.9,-3,-1.4,-2,-0.9,-39451,-1.0,-180008,-100.0,-180,-100.0,1,0.1
"C2022","3","10","41","0","2025","2","",71,4322,4541,4554,56606870,1580431,2355,974,"",1.38,0.77,0.80,0.82,0.76,0.20,0.09,0.96,"",-1,-1.4,92,2.2,108,2.4,52,1.2,2280420,4.2,195739,14.1,-667,-22.1,22,2.3
"C2022","5","10","41","0","2025","2","",3532,53000,53274,53664,770078718,448045580,4721434,1111,"",0.99,1.08,1.07,1.07,1.08,1.02,1.01,1.01,"",-61,-1.7,-593,-1.1,-657,-1.2,-784,-1.4,17819587,2.4,-20656053,-4.4,-571368,-10.8,39,3.6
"C2026","0","10","40","0","2025","2","",7607,123459,125246,126145,1820079807,751186424,9912001,1120,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-71,-0.9,-747,-0.6,-751,-0.6,-1496,-1.2,50704373,2.9,17951083,2.4,-210390,-2.1,39,3.6
"C2026","1","10","41","0","2025","2","",90,1500,1492,1487,30235131,0,0,1558,"",2.37,0.64,0.63,0.63,0.66,0.00,0.00,1.05,"",-3,-3.2,-43,-2.8,-67,-4.3,-61,-3.9,-1163869,-3.7,0,0.0,0,0.0,0,0.0
"C2026","2","10","41","0","2025","2","",115,5779,5757,5348,112343472,0,0,1536,"",2.54,1.48,1.46,1.37,1.78,0.00,0.00,1.24,"",-17,-12.9,583,11.2,504,9.6,419,8.5,12781886,12.8,0,0.0,0,0.0,42,2.8
"C2026","3","10","41","0","2025","2","",283,15970,15693,15904,226688371,6026253,67966,1100,"",2.64,1.34,1.29,1.33,1.40,0.46,1.25,1.06,"",2,0.7,41,0.3,188,1.2,172,1.1,7766571,3.5,331351,5.8,5387,8.6,29,2.7
"C2026","5","10","41","0","2025","2","",7119,100210,102304,103406,1450812833,745160171,9844035,1094,"",0.96,0.95,0.96,0.96,0.94,1.02,1.00,0.98,"",-53,-0.7,-1328,-1.3,-1376,-1.3,-2026,-1.9,31319785,2.2,17619732,2.4,-215777,-2.1,40,3.8
"C2030","0","10","80","0","2025","2","",536,12960,12946,13118,181431719,14029763,90086,1073,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-9,-1.7,274,2.2,113,0.9,188,1.5,7300060,4.2,-2972217,-17.5,-59431,-39.7,28,2.7
"C2034","0","10","80","0","2025","2","",1205,14881,15012,14640,196686585,92521464,931756,1019,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,0.8,-325,-2.1,-260,-1.7,-317,-2.1,1162713,0.6,9304,0.0,167697,21.9,26,2.6
"C2042","0","10","80","0","2025","2","",3080,26649,27137,27204,404303168,184102074,3200592,1152,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",32,1.0,-272,-1.0,233,0.9,7,0.0,10569901,2.7,18783854,11.4,506781,18.8,31,2.8
"C2046","0","10","80","0","2025","2","",1274,21832,21969,21510,281270932,163305050,976301,994,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",60,4.9,84,0.4,178,0.8,219,1.0,-1686853,-0.6,1091634,0.7,195751,25.1,-13,-1.3
"C2050","0","10","40","0","2025","2","",20550,344187,344572,343401,7631086483,1716084967,11495252,1706,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",511,2.6,848,0.2,-358,-0.1,-1322,-0.4,276331703,3.8,50360971,3.0,854201,8.0,63,3.8
"C2050","1","10","41","0","2025","2","",66,6945,6953,6920,200788085,0,0,2226,"",0.64,1.06,1.07,1.07,1.05,0.00,0.00,0.99,"",3,4.8,14,0.2,5,0.1,-47,-0.7,8437466,4.4,0,0.0,0,0.0,97,4.6
"C2050","2","10","41","0","2025","2","",72,36372,36321,38239,799501109,51301,370,1663,"",0.59,3.34,3.36,3.59,3.02,0.00,0.04,0.88,"",-1,-1.4,82,0.2,-127,-0.3,-517,-1.3,26931422,3.5,-12028923,-99.6,-97388,-99.6,64,4.0
"C2050","3","10","41","0","2025","2","",133,21007,21141,18689,311666040,200661,317,1182,"",0.46,0.63,0.63,0.57,0.46,0.01,0.01,0.75,"",-2,-1.5,125,0.6,-38,-0.2,-123,-0.7,18851283,6.4,29486,17.2,137,76.1,72,6.5
"C2050","5","10","41","0","2025","2","",20279,279863,280157,279553,6319131249,1715833005,11494565,1737,"",1.01,0.95,0.95,0.95,0.97,1.02,1.01,1.02,"",511,2.6,627,0.2,-198,-0.1,-635,-0.2,222111532,3.6,62360408,3.8,951452,9.0,62,3.7
"C2054","0","10","80","0","2025","2","",862,16514,16565,16517,222451814,14128516,157018,1035,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-64,-6.9,-456,-2.7,-418,-2.5,-547,-3.2,-2363918,-1.1,-3711060,-20.8,-7199,-4.4,18,1.8
"C2058","0","10","40","0","2025","2","",951,18972,18995,18785,200504193,27033580,267510,815,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-0.2,708,3.9,553,3.0,476,2.6,4637544,2.4,16139,0.1,-14347,-5.1,-7,-0.9
"C2058","1","10","41","0","2025","2","",9,1106,1096,1098,30375648,0,0,2124,"",1.90,3.05,3.06,3.11,6.05,0.00,0.00,1.97,"",0,0.0,74,7.2,56,5.4,61,5.9,-1183353,-3.7,0,0.0,0,0.0,-219,-9.3
"C2058","2","10","41","0","2025","2","",14,217,215,218,4180425,0,0,1484,"",2.47,0.36,0.36,0.37,0.60,0.00,0.00,1.65,"",0,0.0,21,10.7,20,10.3,20,10.1,414927,11.0,0,0.0,0,0.0,9,0.6
"C2058","3","10","41","0","2025","2","",38,5259,5273,5302,61567635,781794,5472,897,"",2.84,2.86,2.86,2.98,3.45,1.64,3.73,1.19,"",0,0.0,228,4.5,211,4.2,259,5.1,1928023,3.2,-433798,-35.7,-10331,-65.4,-12,-1.3
"C2058","5","10","41","0","2025","2","",890,12390,12411,12167,104380485,26251786,262038,652,"",0.96,0.77,0.77,0.76,0.61,1.00,0.99,0.80,"",-2,-0.2,385,3.2,266,2.2,136,1.1,3477947,3.4,449937,1.7,-4016,-1.5,8,1.2
"C2066","0","10","80","0","2025","2","",1646,18388,18614,18929,262777707,23383112,350183,1084,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",54,3.4,307,1.7,267,1.5,266,1.4,15009133,6.1,-1316478,-5.3,-32238,-8.4,46,4.4
"C2070","0","10","80","0","2025","2","",3757,56343,57439,57887,773440707,93727214,3258199,1040,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",67,1.8,334,0.6,343,0.6,-32,-0.1,14858209,2.0,1116929,1.2,150360,4.8,16,1.6
"C2074","0","10","40","0","2025","2","",5419,85896,86877,86996,1226542914,203407258,3647007,1090,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",252,4.9,-8,0.0,659,0.8,1384,1.6,48257080,4.1,2646634,1.3,-47797,-1.3,35,3.3
"C2074","1","10","41","0","2025","2","",33,517,501,500,9031741,0,0,1373,"",1.22,0.32,0.31,0.31,0.29,0.00,0.00,0.95,"",0,0.0,-16,-3.0,-16,-3.1,-25,-4.8,-418439,-4.4,0,0.0,0,0.0,-12,-0.9
"C2074","2","10","41","0","2025","2","",27,2706,2718,2474,53204007,0,0,1555,"",0.84,1.00,1.00,0.92,1.25,0.00,0.00,1.29,"",1,3.8,-1,0.0,-20,-0.7,59,2.4,1730528,3.4,0,0.0,0,0.0,44,2.9
"C2074","3","10","41","0","2025","2","",107,7621,7714,7598,102982905,159989,1553,1036,"",1.40,0.92,0.92,0.92,0.94,0.04,0.08,1.03,"",0,0.0,-76,-1.0,-18,-0.2,108,1.4,1988357,2.0,15976,11.1,293,23.3,19,1.9
"C2074","5","10","41","0","2025","2","",5252,75052,75944,76424,1061324261,203247269,3645454,1077,"",0.99,1.03,1.02,1.03,1.02,1.02,1.01,0.99,"",251,5.0,85,0.1,713,0.9,1242,1.7,44956634,4.4,2630658,1.3,-48090,-1.3,36,3.5
"C2078","0","10","80","0","2025","2","",3912,35540,32684,35246,560864178,266647062,4416621,1251,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",59,1.5,-196,-0.5,433,1.3,141,0.4,18780750,3.5,27709099,11.6,829118,23.1,38,3.1
"C2082","0","10","80","0","2025","2","",1428,26146,26409,26586,356035400,67650615,1473609,1038,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.1,-198,-0.8,-22,-0.1,113,0.4,2003603,0.6,429565,0.6,-132071,-8.2,7,0.7
"C2090","0","10","80","0","2025","2","",1146,16426,16348,16153,205425018,21832412,238822,969,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-0.6,-6,0.0,-121,-0.7,-204,-1.2,4735168,2.4,892623,4.3,8656,3.8,29,3.1
"C2094","0","10","40","0","2025","2","",10252,67805,69811,69034,956086578,166120375,6638423,1068,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",608,6.3,592,0.9,1935,2.9,-470,-0.7,26050927,2.8,62906249,60.9,2338111,54.4,19,1.8
"C2094","1","10","41","0","2025","2","",48,2670,2671,2698,81501087,0,0,2340,"",0.94,2.06,2.03,2.08,3.40,0.00,0.00,1.66,"",-1,-2.0,44,1.7,31,1.2,79,3.0,-5007502,-5.8,0,0.0,0,0.0,-192,-7.6
"C2094","2","10","41","0","2025","2","",95,3059,3079,3090,50718487,0,0,1268,"",1.56,1.43,1.41,1.44,1.53,0.00,0.00,1.07,"",1,1.1,70,2.3,58,1.9,35,1.1,1571185,3.2,0,0.0,0,0.0,17,1.4
"C2094","3","10","41","0","2025","2","",171,15516,15574,15638,271344635,826905,30261,1340,"",1.18,2.36,2.30,2.39,3.19,0.28,0.83,1.36,"",3,1.8,326,2.1,229,1.5,339,2.2,10561109,4.0,-77272,-8.5,-5528,-15.4,27,2.1
"C2094","5","10","41","0","2025","2","",9938,46560,48487,47608,552522369,165293470,6608162,894,"",0.99,0.81,0.81,0.81,0.68,1.02,1.00,0.84,"",605,6.5,152,0.3,1617,3.4,-923,-1.9,18926135,3.5,62983521,61.6,2343639,55.0,26,3.0
"C2098","0","10","80","0","2025","2","",1192,16267,16200,16156,237172393,15343344,128011,1126,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",44,3.8,-366,-2.2,-397,-2.4,-462,-2.8,-5085649,-2.1,-724168,-4.5,-15826,-11.0,4,0.4
"C2102","0","10","80","0","2025","2","",1180,16129,16094,16091,200476880,83530677,528638,958,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",35,3.1,-9,-0.1,23,0.1,148,0.9,221177,0.1,1679606,2.1,-2887,-0.5,-2,-0.2
"C2106","0","10","40","0","2025","2","",4074,51684,52017,52072,716033144,98938980,1485181,1061,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",58,1.4,-68,-0.1,168,0.3,434,0.8,-15475192,-2.1,-22366205,-18.4,-1992643,-57.3,-26,-2.4
"C2106","1","10","41","0","2025","2","",51,4849,4842,4814,98906733,0,0,1574,"",2.51,4.91,4.94,4.91,5.52,0.00,0.00,1.12,"",0,0.0,-172,-3.4,-195,-3.9,-199,-4.0,-5321088,-5.1,0,0.0,0,0.0,-22,-1.4
"C2106","2","10","41","0","2025","2","",54,1241,1231,1180,15325321,0,0,968,"",2.23,0.76,0.75,0.73,0.62,0.00,0.00,0.82,"",2,3.8,24,2.0,42,3.5,18,1.5,1047708,7.3,0,0.0,0,0.0,45,4.9
"C2106","3","10","41","0","2025","2","",45,5006,5086,5055,74931873,398541,2961,1142,"",0.78,1.00,1.01,1.03,1.18,0.23,0.36,1.16,"",0,0.0,84,1.7,186,3.8,175,3.6,5517022,7.9,41286,11.6,494,20.0,52,4.8
"C2106","5","10","41","0","2025","2","",3924,40588,40858,41023,526869217,98540439,1482220,993,"",0.99,0.92,0.92,0.92,0.86,1.02,1.00,0.94,"",56,1.4,-4,0.0,135,0.3,440,1.1,-16718834,-3.1,-22407491,-18.5,-1993137,-57.4,-36,-3.5
"C2112","0","10","80","0","2025","2","",776,9638,9879,9767,142687800,68653402,1604195,1124,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.3,-499,-4.9,-10,-0.1,146,1.5,14240684,11.1,9199843,15.5,1011626,170.7,124,12.4
"C2114","0","10","40","0","2025","2","",5377,127848,128899,129325,2095037053,166077784,2428376,1252,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",119,2.3,590,0.5,335,0.3,502,0.4,147719884,7.6,6902586,4.3,138510,6.0,84,7.2
"C2114","1","10","41","0","2025","2","",14,247,232,239,3975591,0,0,1278,"",0.52,0.10,0.10,0.10,0.08,0.00,0.00,0.77,"",0,0.0,5,2.1,-21,-8.3,-21,-8.1,-131578,-3.2,0,0.0,0,0.0,23,1.8
"C2114","2","10","41","0","2025","2","",9,210,207,211,2829095,41451,663,1040,"",0.28,0.05,0.05,0.05,0.04,0.04,0.30,0.75,"",-1,-10.0,-7,-3.2,-9,-4.2,-6,-2.8,45193,1.6,-9555,-18.7,-88,-11.7,52,5.3
"C2114","3","10","41","0","2025","2","",49,8502,8609,8509,107473087,129972,1283,968,"",0.65,0.69,0.69,0.70,0.58,0.04,0.10,0.84,"",-1,-2.0,82,1.0,45,0.5,-50,-0.6,3562933,3.4,-33431,-20.5,465,56.8,29,3.1
"C2114","5","10","41","0","2025","2","",5305,118889,119851,120366,1980759280,165906361,2426430,1273,"",1.01,1.09,1.09,1.09,1.11,1.02,1.01,1.02,"",121,2.3,510,0.4,320,0.3,579,0.5,144243336,7.9,6945572,4.4,138133,6.0,88,7.4
"C2118","0","10","80","0","2025","2","",988,10415,10457,10447,124786886,14370679,306431,919,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-0.4,-261,-2.4,-255,-2.4,-261,-2.4,3319311,2.7,-1710483,-10.6,-45816,-13.0,46,5.3
"C2122","0","10","80","0","2025","2","",1488,26840,26889,26990,482075697,232288415,3931518,1378,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",24,1.6,427,1.6,171,0.6,20,0.1,19815190,4.3,5094151,2.2,473701,13.7,46,3.5
"C2126","0","10","80","0","2025","2","",1442,16959,16748,17260,235816583,137697232,2031756,1068,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",13,0.9,-188,-1.1,-9,-0.1,188,1.1,10593797,4.7,6026525,4.6,186829,10.1,48,4.7
"C2130","0","10","40","0","2025","2","",1888,33569,33860,34218,536255201,60102332,1947198,1217,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-21,-1.1,-39,-0.1,-59,-0.2,-116,-0.3,21452340,4.2,2745095,4.8,108503,5.9,51,4.4
"C2130","1","10","41","0","2025","2","",23,202,198,231,4086182,0,0,1494,"",2.44,0.32,0.31,0.36,0.30,0.00,0.00,0.93,"",1,4.5,-16,-7.3,-21,-9.6,10,4.5,390898,10.6,0,0.0,0,0.0,198,15.3
"C2130","2","10","41","0","2025","2","",45,1247,1263,1315,54335394,0,0,3278,"",4.01,1.17,1.19,1.24,2.92,0.00,0.00,2.43,"",-1,-2.2,-150,-10.7,-131,-9.4,-84,-6.0,3148506,6.2,0,0.0,0,0.0,459,16.3
"C2130","3","10","41","0","2025","2","",63,4820,4864,4957,80105328,191412,4019,1263,"",2.37,1.48,1.48,1.53,1.68,0.18,0.38,1.12,"",2,3.3,162,3.5,174,3.7,94,1.9,3649290,4.8,-5259,-2.7,154,4.0,21,1.7
"C2130","5","10","41","0","2025","2","",1757,27300,27535,27715,397728297,59910920,1943179,1112,"",0.95,0.95,0.95,0.95,0.87,1.02,1.00,0.92,"",-23,-1.3,-35,-0.1,-81,-0.3,-136,-0.5,14263646,3.7,2750354,4.8,108349,5.9,43,4.0
"C2134","0","10","40","0","2025","2","",16682,342563,343213,340768,4285944435,482345177,5029350,963,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-340,-2.0,8330,2.5,7053,2.1,7616,2.3,147070396,3.6,6422022,1.3,207204,4.3,11,1.2
"C2134","1","10","41","0","2025","2","",94,13264,13177,13126,303725930,0,0,1771,"",1.13,2.03,2.04,2.05,2.83,0.00,0.00,1.39,"",-1,-1.1,-359,-2.6,-439,-3.2,-457,-3.4,-14053636,-4.4,0,0.0,0,0.0,-25,-1.4
"C2134","2","10","41","0","2025","2","",42,8951,8968,8647,164795389,0,0,1432,"",0.42,0.83,0.83,0.82,1.11,0.00,0.00,1.34,"",0,0.0,174,2.0,169,1.9,309,3.7,10592074,6.9,0,0.0,0,0.0,59,4.3
"C2134","3","10","41","0","2025","2","",112,47853,48058,45991,685239034,1834704,15629,1114,"",0.48,1.44,1.44,1.43,1.80,0.22,0.57,1.25,"",-3,-2.6,-187,-0.4,-137,-0.3,613,1.4,8721758,1.3,26877,1.5,-5831,-27.2,12,1.1
